"facility_id","question_cd","answer_cd","answer_conent","created_at","updated_at"
"286","QA003","AA02036","","2018-01-04","2018-03-19"
"289","QA001","AA01009","","2018-01-04","2018-03-19"
"289","QA001","AA01010","","2018-01-04","2018-03-19"
"289","QA001","AA01011","","2018-01-04","2018-03-19"
"289","QA001","AA01012","","2018-01-04","2018-03-19"
"289","QA001","AA01015","","2018-01-04","2018-03-19"
"289","QA003","AA02021","","2018-01-04","2018-03-19"
"289","QA003","AA02023","","2018-01-04","2018-03-19"
"289","QA003","AA02024","","2018-01-04","2018-03-19"
"289","QA003","AA02028","","2018-01-04","2018-03-19"
"289","QA003","AA02036","","2018-01-04","2018-03-19"
"290","QA001","AA01008","","2018-01-04","2018-03-19"
"290","QA001","AA01012","","2018-01-04","2018-03-19"
"290","QA001","AA01015","","2018-01-04","2018-03-19"
"290","QA003","AA02021","","2018-01-04","2018-03-19"
"290","QA003","AA02023","","2018-01-04","2018-03-19"
"290","QA003","AA02024","","2018-01-04","2018-03-19"
"290","QA003","AA02025","","2018-01-04","2018-03-19"
"290","QA003","AA02028","","2018-01-04","2018-03-19"
"294","QA001","AA01009","","2018-01-04","2018-03-19"
"294","QA001","AA01010","","2018-01-04","2018-03-19"
"294","QA001","AA01011","","2018-01-04","2018-03-19"
"294","QA001","AA01012","","2018-01-04","2018-03-19"
"294","QA001","AA01015","","2018-01-04","2018-03-19"
"294","QA003","AA02023","","2018-01-04","2018-03-19"
"294","QA003","AA02024","","2018-01-04","2018-03-19"
"294","QA003","AA02025","","2018-01-04","2018-03-19"
"294","QA003","AA02027","","2018-01-04","2018-03-19"
"294","QA003","AA02028","","2018-01-04","2018-03-19"
"294","QA003","AA02036","","2018-01-04","2018-03-19"
"296","QA001","AA01008","","2018-01-04","2018-03-19"
"296","QA003","AA02025","","2018-01-04","2018-03-19"
"296","QA003","AA02028","","2018-01-04","2018-03-19"
"296","QA003","AA02036","","2018-01-04","2018-03-19"
"297","QA001","AA01001","","2018-01-04","2018-03-19"
"297","QA001","AA01002","","2018-01-04","2018-03-19"
"297","QA001","AA01003","","2018-01-04","2018-03-19"
"297","QA001","AA01004","","2018-01-04","2018-03-19"
"297","QA001","AA01005","","2018-01-04","2018-03-19"
"297","QA001","AA01007","","2018-01-04","2018-03-19"
"297","QA001","AA01008","","2018-01-04","2018-03-19"
"297","QA001","AA01010","","2018-01-04","2018-03-19"
"297","QA001","AA01011","","2018-01-04","2018-03-19"
"297","QA001","AA01012","","2018-01-04","2018-03-19"
"297","QA001","AA01014","","2018-01-04","2018-03-19"
"297","QA001","AA01015","","2018-01-04","2018-03-19"
"297","QA001","AA01016","","2018-01-04","2018-03-19"
"297","QA001","AA01017","","2018-01-04","2018-03-19"
"297","QA001","AA01018","","2018-01-04","2018-03-19"
"297","QA003","AA02025","","2018-01-04","2018-03-19"
"297","QA003","AA02027","","2018-01-04","2018-03-19"
"297","QA003","AA02028","","2018-01-04","2018-03-19"
"297","QA003","AA02036","","2018-01-04","2018-03-19"
"300","QA001","AA01015","","2018-01-04","2018-03-19"
"300","QA003","AA02025","","2018-01-04","2018-03-19"
"300","QA003","AA02027","","2018-01-04","2018-03-19"
"300","QA003","AA02028","","2018-01-04","2018-03-19"
"306","QA001","AA01001","","2018-01-04","2018-03-16"
"306","QA001","AA01002","","2018-01-04","2018-03-16"
"306","QA001","AA01003","","2018-01-04","2018-03-16"
"306","QA001","AA01004","","2018-01-04","2018-03-16"
"306","QA001","AA01005","","2018-01-04","2018-03-16"
"306","QA001","AA01007","","2018-01-04","2018-03-16"
"306","QA001","AA01008","","2018-01-04","2018-03-16"
"306","QA001","AA01009","","2018-01-04","2018-03-16"
"306","QA001","AA01010","","2018-01-04","2018-03-16"
"306","QA001","AA01011","","2018-01-04","2018-03-16"
"306","QA001","AA01012","","2018-01-04","2018-03-16"
"306","QA001","AA01013","","2018-01-04","2018-03-16"
"306","QA001","AA01014","","2018-01-04","2018-03-16"
"306","QA001","AA01015","","2018-01-04","2018-03-16"
"306","QA001","AA01016","","2018-01-04","2018-03-16"
"306","QA001","AA01017","","2018-01-04","2018-03-16"
"306","QA001","AA01018","","2018-01-04","2018-03-16"
"306","QA003","AA02024","","2018-01-04","2018-03-16"
"306","QA003","AA02025","","2018-01-04","2018-03-16"
"306","QA003","AA02027","","2018-01-04","2018-03-16"
"306","QA003","AA02028","","2018-01-04","2018-03-16"
"306","QA003","AA02036","","2018-01-04","2018-03-16"
"307","QA001","AA01008","","2018-01-04","2018-03-19"
"307","QA001","AA01009","","2018-01-04","2018-03-19"
"307","QA001","AA01010","","2018-01-04","2018-03-19"
"307","QA001","AA01011","","2018-01-04","2018-03-19"
"307","QA001","AA01012","","2018-01-04","2018-03-19"
"307","QA001","AA01015","","2018-01-04","2018-03-19"
"307","QA002","AZ00000","痰吸引、経鼻・胃ろう栄養については第３号研修後に可能。","2018-01-04","2018-03-19"
"307","QA003","AA02023","","2018-01-04","2018-03-19"
"307","QA003","AA02024","","2018-01-04","2018-03-19"
"307","QA003","AA02025","","2018-01-04","2018-03-19"
"307","QA003","AA02027","","2018-01-04","2018-03-19"
"307","QA003","AA02028","","2018-01-04","2018-03-19"
"307","QA003","AA02036","","2018-01-04","2018-03-19"
"308","QA001","AA01008","","2018-01-04","2018-03-16"
"308","QA001","AA01015","","2018-01-04","2018-03-16"
"308","QA003","AA02021","","2018-01-04","2018-03-16"
"308","QA003","AA02025","","2018-01-04","2018-03-16"
"308","QA003","AA02027","","2018-01-04","2018-03-16"
"308","QA003","AA02028","","2018-01-04","2018-03-16"
"308","QA003","AA02036","","2018-01-04","2018-03-16"
"310","QA001","AA01003","","2018-01-04","2018-03-16"
"310","QA001","AA01004","","2018-01-04","2018-03-16"
"310","QA001","AA01005","","2018-01-04","2018-03-16"
"310","QA001","AA01008","","2018-01-04","2018-03-16"
"310","QA001","AA01009","","2018-01-04","2018-03-16"
"310","QA001","AA01010","","2018-01-04","2018-03-16"
"310","QA001","AA01011","","2018-01-04","2018-03-16"
"310","QA001","AA01012","","2018-01-04","2018-03-16"
"310","QA001","AA01015","","2018-01-04","2018-03-16"
"310","QA003","AA02023","","2018-01-04","2018-03-16"
"310","QA003","AA02024","","2018-01-04","2018-03-16"
"310","QA003","AA02025","","2018-01-04","2018-03-16"
"310","QA003","AA02027","","2018-01-04","2018-03-16"
"310","QA003","AA02028","","2018-01-04","2018-03-16"
"310","QA003","AA02036","","2018-01-04","2018-03-16"
"315","QA001","AA01008","","2018-01-04","2018-03-16"
"315","QA001","AA01015","","2018-01-04","2018-03-16"
"315","QA003","AA02021","","2018-01-04","2018-03-16"
"315","QA003","AA02023","","2018-01-04","2018-03-16"
"315","QA003","AA02024","","2018-01-04","2018-03-16"
"315","QA003","AA02025","","2018-01-04","2018-03-16"
"315","QA003","AA02027","","2018-01-04","2018-03-16"
"315","QA003","AA02028","","2018-01-04","2018-03-16"
"315","QA003","AA02036","","2018-01-04","2018-03-16"
"316","QA001","AA01010","","2018-01-04","2018-03-16"
"316","QA001","AA01012","","2018-01-04","2018-03-16"
"316","QA001","AA01015","","2018-01-04","2018-03-16"
"316","QA003","AA02023","","2018-01-04","2018-03-16"
"316","QA003","AA02024","","2018-01-04","2018-03-16"
"316","QA003","AA02028","","2018-01-04","2018-03-16"
"316","QA003","AA02036","","2018-01-04","2018-03-16"
"318","QA001","AA01003","","2018-01-04","2018-03-16"
"318","QA001","AA01007","","2018-01-04","2018-03-16"
"318","QA001","AA01014","","2018-01-04","2018-03-16"
"318","QA001","AA01015","","2018-01-04","2018-03-16"
"318","QA003","AA02023","","2018-01-04","2018-03-16"
"318","QA003","AA02025","","2018-01-04","2018-03-16"
"318","QA003","AA02028","","2018-01-04","2018-03-16"
"318","QA003","AA02036","","2018-01-04","2018-03-16"
"319","QA003","AA02023","","2018-01-04","2018-03-16"
"319","QA003","AA02024","","2018-01-04","2018-03-16"
"319","QA003","AA02025","","2018-01-04","2018-03-16"
"319","QA003","AA02027","","2018-01-04","2018-03-16"
"319","QA003","AA02036","","2018-01-04","2018-03-16"
"414","QA001","AA01002","","2018-01-04","2018-04-05"
"414","QA001","AA01003","","2018-01-04","2018-04-05"
"414","QA001","AA01004","","2018-01-04","2018-04-05"
"414","QA001","AA01007","","2018-01-04","2018-04-05"
"414","QA001","AA01008","","2018-01-04","2018-04-05"
"414","QA001","AA01013","","2018-01-04","2018-04-05"
"414","QA001","AA01014","","2018-01-04","2018-04-05"
"414","QA001","AA01016","","2018-01-04","2018-04-05"
"414","QA001","AA01017","","2018-01-04","2018-04-05"
"414","QA003","AA02023","","2018-01-04","2018-04-05"
"414","QA003","AA02024","","2018-01-04","2018-04-05"
"414","QA003","AA02025","","2018-01-04","2018-04-05"
"414","QA003","AA02026","","2018-01-04","2018-04-05"
"414","QA003","AA02027","","2018-01-04","2018-04-05"
"414","QA003","AA02028","","2018-01-04","2018-04-05"
"414","QA003","AA02036","","2018-01-04","2018-04-05"
"415","QA001","AA01001","","2018-01-04","2018-04-06"
"415","QA001","AA01002","","2018-01-04","2018-04-06"
"415","QA001","AA01003","","2018-01-04","2018-04-06"
"415","QA001","AA01004","","2018-01-04","2018-04-06"
"415","QA001","AA01006","","2018-01-04","2018-04-06"
"415","QA001","AA01008","","2018-01-04","2018-04-06"
"415","QA001","AA01013","","2018-01-04","2018-04-06"
"415","QA001","AA01014","","2018-01-04","2018-04-06"
"415","QA001","AA01015","","2018-01-04","2018-04-06"
"415","QA001","AA01016","","2018-01-04","2018-04-06"
"415","QA001","AA01017","","2018-01-04","2018-04-06"
"415","QA001","AA01018","","2018-01-04","2018-04-06"
"415","QA003","AA02023","","2018-01-04","2018-04-06"
"415","QA003","AA02024","","2018-01-04","2018-04-06"
"416","QA001","AA01001","","2018-01-04","2018-04-06"
"416","QA001","AA01003","","2018-01-04","2018-04-06"
"416","QA001","AA01012","","2018-01-04","2018-04-06"
"416","QA001","AA01013","","2018-01-04","2018-04-06"
"416","QA001","AA01014","","2018-01-04","2018-04-06"
"416","QA001","AA01015","","2018-01-04","2018-04-06"
"416","QA001","AA01016","","2018-01-04","2018-04-06"
"416","QA001","AA01017","","2018-01-04","2018-04-06"
"416","QA001","AA01018","","2018-01-04","2018-04-06"
"416","QA003","AA02023","","2018-01-04","2018-04-06"
"416","QA003","AA02028","","2018-01-04","2018-04-06"
"416","QA003","AA02036","","2018-01-04","2018-04-06"
"417","QA001","AA01001","","2018-01-04","2018-04-05"
"417","QA001","AA01002","","2018-01-04","2018-04-05"
"417","QA001","AA01007","","2018-01-04","2018-04-05"
"417","QA001","AA01009","","2018-01-04","2018-04-05"
"417","QA001","AA01010","","2018-01-04","2018-04-05"
"417","QA001","AA01012","","2018-01-04","2018-04-05"
"417","QA001","AA01014","","2018-01-04","2018-04-05"
"417","QA001","AA01015","","2018-01-04","2018-04-05"
"417","QA001","AA01016","","2018-01-04","2018-04-05"
"417","QA001","AA01017","","2018-01-04","2018-04-05"
"417","QA003","AA02023","","2018-01-04","2018-04-05"
"417","QA003","AA02024","","2018-01-04","2018-04-05"
"421","QA001","AA01001","","2018-01-04","2018-04-06"
"421","QA001","AA01013","","2018-01-04","2018-04-06"
"421","QA001","AA01014","","2018-01-04","2018-04-06"
"421","QA001","AA01018","","2018-01-04","2018-04-06"
"421","QA003","AA02023","","2018-01-04","2018-04-06"
"421","QA003","AA02024","","2018-01-04","2018-04-06"
"421","QA003","AA02025","","2018-01-04","2018-04-06"
"421","QA003","AA02028","","2018-01-04","2018-04-06"
"421","QA003","AA02036","","2018-01-04","2018-04-06"
"423","QA001","AA01001","","2018-01-04","2018-05-30"
"423","QA001","AA01002","","2018-01-04","2018-05-30"
"423","QA001","AA01003","","2018-01-04","2018-05-30"
"423","QA001","AA01007","","2018-01-04","2018-05-30"
"423","QA001","AA01009","","2018-01-04","2018-05-30"
"423","QA001","AA01013","","2018-01-04","2018-05-30"
"423","QA001","AA01014","","2018-01-04","2018-05-30"
"423","QA001","AA01015","","2018-01-04","2018-05-30"
"423","QA001","AA01016","","2018-01-04","2018-05-30"
"423","QA001","AA01017","","2018-01-04","2018-05-30"
"423","QA001","AA01018","","2018-01-04","2018-05-30"
"423","QA001","AA01020","","2018-01-04","2018-05-30"
"423","QA001","AA01022","","2018-01-04","2018-05-30"
"423","QA003","AA02023","","2018-01-04","2018-05-30"
"423","QA003","AA02024","","2018-01-04","2018-05-30"
"423","QA003","AA02025","","2018-01-04","2018-05-30"
"423","QA003","AA02028","","2018-01-04","2018-05-30"
"423","QA003","AA02036","","2018-01-04","2018-05-30"
"425","QA001","AA01001","","2018-01-04","2018-04-05"
"425","QA001","AA01003","","2018-01-04","2018-04-05"
"425","QA001","AA01008","","2018-01-04","2018-04-05"
"425","QA001","AA01009","","2018-01-04","2018-04-05"
"425","QA001","AA01010","","2018-01-04","2018-04-05"
"425","QA001","AA01012","","2018-01-04","2018-04-05"
"425","QA001","AA01013","","2018-01-04","2018-04-05"
"425","QA001","AA01014","","2018-01-04","2018-04-05"
"425","QA001","AA01015","","2018-01-04","2018-04-05"
"425","QA001","AA01016","","2018-01-04","2018-04-05"
"425","QA001","AA01017","","2018-01-04","2018-04-05"
"425","QA001","AA01018","","2018-01-04","2018-04-05"
"425","QA003","AA02023","","2018-01-04","2018-04-05"
"425","QA003","AA02036","","2018-01-04","2018-04-05"
"426","QA001","AA01001","","2018-01-04","2018-04-05"
"426","QA001","AA01002","","2018-01-04","2018-04-05"
"426","QA001","AA01003","","2018-01-04","2018-04-05"
"426","QA001","AA01007","","2018-01-04","2018-04-05"
"426","QA001","AA01008","","2018-01-04","2018-04-05"
"426","QA001","AA01009","","2018-01-04","2018-04-05"
"426","QA001","AA01010","","2018-01-04","2018-04-05"
"426","QA001","AA01012","","2018-01-04","2018-04-05"
"426","QA001","AA01013","","2018-01-04","2018-04-05"
"426","QA001","AA01014","","2018-01-04","2018-04-05"
"426","QA001","AA01015","","2018-01-04","2018-04-05"
"426","QA001","AA01016","","2018-01-04","2018-04-05"
"426","QA001","AA01017","","2018-01-04","2018-04-05"
"426","QA001","AA01018","","2018-01-04","2018-04-05"
"426","QA003","AA02023","","2018-01-04","2018-04-05"
"426","QA003","AA02024","","2018-01-04","2018-04-05"
"427","QA001","AA01013","","2018-01-04","2018-04-05"
"427","QA001","AA01014","","2018-01-04","2018-04-05"
"427","QA001","AA01015","","2018-01-04","2018-04-05"
"427","QA001","AA01016","","2018-01-04","2018-04-05"
"427","QA001","AA01017","","2018-01-04","2018-04-05"
"427","QA003","AA02023","","2018-01-04","2018-04-05"
"427","QA003","AA02036","","2018-01-04","2018-04-05"
"428","QA001","AA01001","","2018-01-04","2018-04-05"
"428","QA001","AA01002","","2018-01-04","2018-04-05"
"428","QA001","AA01007","","2018-01-04","2018-04-05"
"428","QA001","AA01013","","2018-01-04","2018-04-05"
"428","QA001","AA01015","","2018-01-04","2018-04-05"
"428","QA001","AA01016","","2018-01-04","2018-04-05"
"428","QA001","AA01017","","2018-01-04","2018-04-05"
"428","QA003","AA02023","","2018-01-04","2018-04-05"
"428","QA003","AA02024","","2018-01-04","2018-04-05"
"428","QA003","AA02025","","2018-01-04","2018-04-05"
"428","QA003","AA02036","","2018-01-04","2018-04-05"
"429","QA001","AA01001","","2018-01-04","2018-04-05"
"429","QA001","AA01002","","2018-01-04","2018-04-05"
"429","QA001","AA01003","","2018-01-04","2018-04-05"
"429","QA001","AA01013","","2018-01-04","2018-04-05"
"429","QA001","AA01014","","2018-01-04","2018-04-05"
"429","QA001","AA01015","","2018-01-04","2018-04-05"
"429","QA001","AA01016","","2018-01-04","2018-04-05"
"429","QA001","AA01017","","2018-01-04","2018-04-05"
"429","QA003","AA02023","","2018-01-04","2018-04-05"
"429","QA003","AA02024","","2018-01-04","2018-04-05"
"429","QA003","AA02025","","2018-01-04","2018-04-05"
"429","QA003","AA02036","","2018-01-04","2018-04-05"
"430","QA001","AA01002","","2018-01-04","2018-04-05"
"430","QA001","AA01003","","2018-01-04","2018-04-05"
"430","QA001","AA01007","","2018-01-04","2018-04-05"
"430","QA001","AA01009","","2018-01-04","2018-04-05"
"430","QA001","AA01010","","2018-01-04","2018-04-05"
"430","QA001","AA01012","","2018-01-04","2018-04-05"
"430","QA001","AA01013","","2018-01-04","2018-04-05"
"430","QA001","AA01014","","2018-01-04","2018-04-05"
"430","QA001","AA01015","","2018-01-04","2018-04-05"
"430","QA001","AA01016","","2018-01-04","2018-04-05"
"430","QA001","AA01017","","2018-01-04","2018-04-05"
"430","QA003","AA02023","","2018-01-04","2018-04-05"
"432","QA001","AA01001","","2018-01-04","2018-04-06"
"432","QA001","AA01003","","2018-01-04","2018-04-06"
"432","QA001","AA01013","","2018-01-04","2018-04-06"
"432","QA001","AA01015","","2018-01-04","2018-04-06"
"432","QA001","AA01016","","2018-01-04","2018-04-06"
"432","QA001","AA01017","","2018-01-04","2018-04-06"
"432","QA001","AA01018","","2018-01-04","2018-04-06"
"432","QA003","AA02023","","2018-01-04","2018-04-06"
"432","QA003","AA02024","","2018-01-04","2018-04-06"
"432","QA003","AA02025","","2018-01-04","2018-04-06"
"434","QA001","AA01004","","2018-01-04","2018-04-06"
"434","QA001","AA01008","","2018-01-04","2018-04-06"
"434","QA001","AA01010","","2018-01-04","2018-04-06"
"434","QA001","AA01014","","2018-01-04","2018-04-06"
"434","QA003","AA02023","","2018-01-04","2018-04-06"
"434","QA003","AA02024","","2018-01-04","2018-04-06"
"434","QA003","AA02025","","2018-01-04","2018-04-06"
"434","QA003","AA02028","","2018-01-04","2018-04-06"
"434","QA003","AA02036","","2018-01-04","2018-04-06"
"439","QA001","AA01001","","2018-01-04","2018-04-06"
"439","QA001","AA01002","","2018-01-04","2018-04-06"
"439","QA001","AA01003","","2018-01-04","2018-04-06"
"439","QA001","AA01007","","2018-01-04","2018-04-06"
"439","QA001","AA01008","","2018-01-04","2018-04-06"
"439","QA001","AA01009","","2018-01-04","2018-04-06"
"439","QA001","AA01010","","2018-01-04","2018-04-06"
"439","QA001","AA01012","","2018-01-04","2018-04-06"
"439","QA001","AA01013","","2018-01-04","2018-04-06"
"439","QA001","AA01014","","2018-01-04","2018-04-06"
"439","QA001","AA01015","","2018-01-04","2018-04-06"
"439","QA001","AA01016","","2018-01-04","2018-04-06"
"439","QA001","AA01017","","2018-01-04","2018-04-06"
"439","QA001","AA01018","","2018-01-04","2018-04-06"
"439","QA003","AA02023","","2018-01-04","2018-04-06"
"439","QA003","AA02024","","2018-01-04","2018-04-06"
"439","QA003","AA02025","","2018-01-04","2018-04-06"
"439","QA003","AA02028","","2018-01-04","2018-04-06"
"439","QA003","AA02036","","2018-01-04","2018-04-06"
"440","QA001","AA01002","","2018-01-04","2018-04-06"
"440","QA001","AA01003","","2018-01-04","2018-04-06"
"440","QA001","AA01007","","2018-01-04","2018-04-06"
"440","QA001","AA01010","","2018-01-04","2018-04-06"
"440","QA001","AA01013","","2018-01-04","2018-04-06"
"440","QA001","AA01014","","2018-01-04","2018-04-06"
"440","QA001","AA01015","","2018-01-04","2018-04-06"
"440","QA001","AA01016","","2018-01-04","2018-04-06"
"440","QA001","AA01017","","2018-01-04","2018-04-06"
"440","QA003","AA02023","","2018-01-04","2018-04-06"
"440","QA003","AA02024","","2018-01-04","2018-04-06"
"440","QA003","AA02028","","2018-01-04","2018-04-06"
"440","QA003","AA02036","","2018-01-04","2018-04-06"
"441","QA001","AA01003","","2018-01-04","2018-04-06"
"441","QA001","AA01012","","2018-01-04","2018-04-06"
