facility_name,postal_code,prefecture_name,city_name,address,latitude,longitude
あにも調剤薬局,901-0405,,島尻郡八重瀬町,字伊覇65-24, 島尻郡八重瀬町 字伊覇65-24
りんご調剤薬局　東風平店,901-0401,,島尻郡八重瀬町,字東風平1209-16, 島尻郡八重瀬町 字東風平1209-16
訪問看護ステーション　ひまわり,901-0313,,糸満市,字賀数406番地の1, 糸満市 字賀数406番地の1
訪問看護ステーション　テンタス,901-0361,,糸満市,糸満989番地の74, 糸満市 糸満989番地の74
友愛会訪問看護ステーション,901-0362,,糸満市,真栄里870番地, 糸満市 真栄里870番地
訪問看護ステーション　おもととよみの杜,901-0215,,豊見城市,渡嘉敷150番地, 豊見城市 渡嘉敷150番地
エクスプロア訪問看護ステーション,901-0241,,豊見城市,豊見城975-10, 豊見城市 豊見城975-10
ウィル訪問看護ステーション豊見城,901-0205,,豊見城市,根差部690-2, 豊見城市 根差部690-2
沖縄メディカル訪問看護ステーション,901-1415,,南城市,佐敷字新開１番地344, 南城市 佐敷字新開１番地344
信山会訪問看護ステーション南城つはこ,901-1414,,南城市,佐敷津波古432番地　, 南城市 佐敷津波古432番地　
訪問看護ステーション　ひなた,901-0608,,南城市,玉城親慶原153番地２, 南城市 玉城親慶原153番地２
訪問看護ステーション　ぶどうの木,901-1201,,南城市,大里字嶺井515番地4S-1, 南城市 大里字嶺井515番地4S-1
訪問看護ステーション　はえばる,901-1105,,島尻郡南風原町,新川272番地17, 島尻郡南風原町 新川272番地17
ふれあい老人訪問看護ステーション,901-1111,,島尻郡南風原町,字兼城642番地の１　, 島尻郡南風原町 字兼城642番地の１　
ふたば 訪問看護ステーション,901-1111,,島尻郡南風原町,字兼城274番地の1, 島尻郡南風原町 字兼城274番地の1
訪問看護ステーション　はっぴー,901-1116,,島尻郡南風原町,照屋299番地１, 島尻郡南風原町 照屋299番地１
訪問看護ステーション　いこい,901-0417,,島尻郡八重瀬町,外間80番地　, 島尻郡八重瀬町 外間80番地　
訪問看護ステーションゆいゆい,901-0411,,島尻郡八重瀬町,友寄901番地１　コーポラス大城102号, 島尻郡八重瀬町 友寄901番地１　コーポラス大城102号
南部病院　訪問リハビリテーション,901-0362,,糸満市,真栄里870番地, 糸満市 真栄里870番地
とよみ生協病院訪問リハビリテーション,901-0201,,豊見城市,字真玉橋５９３番地の１, 豊見城市 字真玉橋５９３番地の１
豊見城中央病院　訪問リハビリテーション,901-0243,,豊見城市,字上田25番地, 豊見城市 字上田25番地
医療法人おもと会大浜第二病院,901-0215,,豊見城市,字渡嘉敷150番地, 豊見城市 字渡嘉敷150番地
沖縄第一病院　訪問リハビリテーション事業所,901-1111,,島尻郡南風原町,字兼城642-1, 島尻郡南風原町 字兼城642-1
南部徳洲会病院　訪問リハビリテーション,901-0493,,島尻郡八重瀬町,字外間171番地1, 島尻郡八重瀬町 字外間171番地1
ホームヘルパーステーション友愛,901-0362,,糸満市,真栄里870, 糸満市 真栄里870
いとまんシャトー訪問介護センター,901-0325,,糸満市,大里927-2, 糸満市 大里927-2
ヘルパーステーション西崎,901-0306,,糸満市,西崎町三丁目379番地　1F, 糸満市 西崎町三丁目379番地　1F
ヘルパーステーションかがやき,901-0315,,糸満市,照屋129番地, 糸満市 照屋129番地
訪問介護事業所　珊瑚,901-0364,,糸満市,潮崎町4丁目8-13, 糸満市 潮崎町4丁目8-13
ヘルパーステーションみなみ,901-0361,,糸満市,糸満1796-2, 糸満市 糸満1796-2
ヘルパーステーション里のガーデン,901-0325,,糸満市,字大里623番地７, 糸満市 字大里623番地７
訪問介護ステーション　おもととよみの杜,901-0215,,豊見城市,渡嘉敷150番地, 豊見城市 渡嘉敷150番地
桜山荘介護支援ｾﾝﾀｰ豊見城,901-0212,,豊見城市,字平良188-23, 豊見城市 字平良188-23
ヘルパーステーションみのり,901-0241,,豊見城市,豊見城600-1, 豊見城市 豊見城600-1
沖縄偕生会ホームヘルパーステーション,901-0244,,豊見城市,宜保148番地　仲元マンション101号室, 豊見城市 宜保148番地　仲元マンション101号室
ヘルパーステーションＨＯＰＥ,901-0243,,豊見城市,上田315番地　１Ｆ, 豊見城市 上田315番地　１Ｆ
ケアステーション　愛あい,901-0241,,豊見城市,豊見城20番地　コーポおおた101号室, 豊見城市 豊見城20番地　コーポおおた101号室
ヘルパーステーションちばる,901-0203,,豊見城市,長堂180-29, 豊見城市 長堂180-29
小谷園指定訪問介護センター,901-1413,,南城市,佐敷小谷238番地の１, 南城市 佐敷小谷238番地の１
訪問介護事業所　栞,901-0606,,南城市,玉城糸数672-1, 南城市 玉城糸数672-1
南城市社協ヘルパーステーション,901-1206,,南城市,大里仲間918, 南城市 大里仲間918
訪問介護 百十,901-1414,,南城市,佐敷字津波古81番地, 南城市 佐敷字津波古81番地
訪問介護　ようき,901-1414,,南城市,佐敷津波古1354番地1, 南城市 佐敷津波古1354番地1
しらゆりの園訪問介護ステーション,901-1207,,南城市,大里古堅820-1, 南城市 大里古堅820-1
訪問介護ステーション　うりずん,901-1301,,島尻郡与那原町,板良敷1281番地１, 島尻郡与那原町 板良敷1281番地１
ファミリー訪問介護事業所,901-1303,,島尻郡与那原町,字与那原3585番地, 島尻郡与那原町 字与那原3585番地
ケアネット　ひかり,901-1303,,島尻郡与那原町,与那原1145番地2, 島尻郡与那原町 与那原1145番地2
琉球ライフ　ヘルパーステーション,901-1303,,島尻郡与那原町,与那原70番地　峰アパート102号, 島尻郡与那原町 与那原70番地　峰アパート102号
与那原日の出園ホームヘルパーステーション,901-1303,,島尻郡与那原町,与那原3782番地の1, 島尻郡与那原町 与那原3782番地の1
ヘルパーステーションひまわり,901-1304,,島尻郡与那原町,字東浜78番地5　ディアフラッツ東浜105号, 島尻郡与那原町 字東浜78番地5　ディアフラッツ東浜105号
ケアセンター　ちゅらら,901-1303,,島尻郡与那原町,字与那原3861, 島尻郡与那原町 字与那原3861
沖縄第一病院　訪問介護サービス,901-1111,,島尻郡南風原町,兼城642-1, 島尻郡南風原町 兼城642-1
南風原町社協指定訪問介護事業所,901-1104,,島尻郡南風原町,宮平697番地10　　南風原町社会福祉センター, 島尻郡南風原町 宮平697番地10　　南風原町社会福祉センター
訪問介護はっぴー,901-1104,,島尻郡南風原町,字照屋299-1　桃テラス102号, 島尻郡南風原町 字照屋299-1　桃テラス102号
ケアセンター　野の花,901-1111,,島尻郡南風原町,兼城263番地の23, 島尻郡南風原町 兼城263番地の23
ヘルパーステーション かなさ,901-1116,,島尻郡南風原町,照屋253番地の6東宝ビル19　102号, 島尻郡南風原町 照屋253番地の6東宝ビル19　102号
ヘルパーステーション　ひかり,901-1117,,島尻郡南風原町,津嘉山1613番地の5与座アパート102号, 島尻郡南風原町 津嘉山1613番地の5与座アパート102号
訪問介護事業所ことぶき,901-1103,,島尻郡南風原町,与那覇390番地6､1階, 島尻郡南風原町 与那覇390番地6､1階
ヘルパーステーション　いこい,901-0417,,島尻郡八重瀬町,外間80, 島尻郡八重瀬町 外間80
ときわ苑訪問介護ステーション,901-0414,,島尻郡八重瀬町,当銘378-1, 島尻郡八重瀬町 当銘378-1
じーなの会訪問介護ステーション,901-0416,,島尻郡八重瀬町,字宜次664番地の1, 島尻郡八重瀬町 字宜次664番地の1
転生園指定訪問介護事業所,901-0514,,島尻郡八重瀬町,字安里670, 島尻郡八重瀬町 字安里670
訪問介護サービス　あしみじ,901-0512,,島尻郡八重瀬町,字具志1099-1, 島尻郡八重瀬町 字具志1099-1
訪問介護　寿々,901-0406,,島尻郡八重瀬町,屋宜原110番地の3　アイニティ（2－Ｄ号室）, 島尻郡八重瀬町 屋宜原110番地の3　アイニティ（2－Ｄ号室）
イリーゼ八重瀬訪問介護センター,901-0501,,島尻郡八重瀬町,長毛159-1, 島尻郡八重瀬町 長毛159-1
ヘルパーステーション新緑の里,901-0401,,島尻郡八重瀬町,東風平192番地８, 島尻郡八重瀬町 東風平192番地８
指定居宅介護支援事業所白寿園,901-0311,,糸満市,字武富175番地の1, 糸満市 字武富175番地の1
居宅支援センター勝連,901-0331,,糸満市,字真栄平1026番地, 糸満市 字真栄平1026番地
ひめゆりクリニック指定居宅介護支援事業所,901-0344,,糸満市,伊原107番地の１, 糸満市 伊原107番地の１
特別養護老人ﾎｰﾑ沖縄偕生園,901-0341,,糸満市,字小波蔵321番地, 糸満市 字小波蔵321番地
居宅介護支援センター寿,901-0362,,糸満市,真栄里323番地, 糸満市 真栄里323番地
居宅介護支援事業所あかり,901-0361,,糸満市,糸満１５０５番地の３, 糸満市 糸満１５０５番地の３
友愛会ケアプランセンター南部,901-0362,,糸満市,真栄里８７０番地, 糸満市 真栄里８７０番地
居宅介護支援西崎,901-0306,,糸満市,西崎町三丁目379番地　1F, 糸満市 西崎町三丁目379番地　1F
居宅介護支援　ピンク,901-0302,,糸満市,字潮平６３２番地の３, 糸満市 字潮平６３２番地の３
居宅介護支援センター　てぃんがーら,901-0315,,糸満市,照屋807番地コーポカトレア1階, 糸満市 照屋807番地コーポカトレア1階
いとまんシャトー指定居宅介護支援センター,901-0325,,糸満市,大里927番地の２, 糸満市 大里927番地の２
まつの木ケアプランセンター,901-0303,,糸満市,兼城618番地, 糸満市 兼城618番地
居宅介護支援事業所　珊瑚,901-0364,,糸満市,潮崎町四丁目8-13, 糸満市 潮崎町四丁目8-13
ケアプランセンター　いずみ,901-0315,,糸満市,照屋1258番地１, 糸満市 照屋1258番地１
居宅介護支援事業所みなみ,901-0361,,糸満市,糸満1796番地の２, 糸満市 糸満1796番地の２
居宅介護支援事業所いちまん,901-0362,,糸満市,真栄里2045番地２, 糸満市 真栄里2045番地２
うの花　居宅介護支援事業所,901-0361,,糸満市,糸満989-11, 糸満市 糸満989-11
沖縄医療生活協同組合　とよみ生協病院指定居宅介護支援事業所,901-0201,,豊見城市,字真玉橋５９３番地の1, 豊見城市 字真玉橋５９３番地の1
ケアプランサービス養生の里,901-0231,,豊見城市,字我那覇291番地の25B-1, 豊見城市 字我那覇291番地の25B-1
平成苑居宅介護支援事業所,901-0235,,豊見城市,字名嘉地217番地の2, 豊見城市 字名嘉地217番地の2
居宅介護支援事業所おもととよみの杜,901-0215,,豊見城市,字渡嘉敷150番地, 豊見城市 字渡嘉敷150番地
良長園指定居宅介護支援事業所,901-0204,,豊見城市,字金良88番地, 豊見城市 字金良88番地
合資会社ひかり指定居宅介護支援事業所,901-0212,,豊見城市,字平良145番地の3102号, 豊見城市 字平良145番地の3102号
桜山荘介護支援専門員センター,901-0212,,豊見城市,平良188番地23, 豊見城市 平良188番地23
居宅介護支援サービス　かがやき,901-0213,,豊見城市,高嶺３２２番地, 豊見城市 高嶺３２２番地
わかば居宅介護支援事業所,901-0241,,豊見城市,豊見城６００番地１, 豊見城市 豊見城６００番地１
居宅介護支援事業所とよさき,901-0223,,豊見城市,字翁長８６９番地　１階, 豊見城市 字翁長８６９番地　１階
豊見城偕生園ケアプランセンター,901-0244,,豊見城市,宜保148番地　仲元ﾏﾝｼｮﾝ101号室, 豊見城市 宜保148番地　仲元ﾏﾝｼｮﾝ101号室
居宅介護支援事業所　華々,901-0242,,豊見城市,高安600-4番地ヒルコート101号室, 豊見城市 高安600-4番地ヒルコート101号室
ケアプランセンターゆたか,901-0213,,豊見城市,字高嶺326番地1, 豊見城市 字高嶺326番地1
居宅介護支援事業所　ねね,901-0203,,豊見城市,長堂402番地2サンガーデン101号, 豊見城市 長堂402番地2サンガーデン101号
居宅介護支援事業所　まごころ,901-0242,,豊見城市,高安385番地　大城アパート108号, 豊見城市 高安385番地　大城アパート108号
居宅介護支援事業所　うえた,901-0243,,豊見城市,上田１番地１７, 豊見城市 上田１番地１７
指定居宅介護支援事業所　ファミリーサポート,901-0211,,豊見城市,饒波1118番地, 豊見城市 饒波1118番地
友愛会ケアプランセンター　豊見城,901-0244,,豊見城市,宜保266番地４寛マンション101号, 豊見城市 宜保266番地４寛マンション101号
居宅介護支援事業所　みんなの介護相談所,901-0241,,豊見城市,豊見城64, 豊見城市 豊見城64
介護保険相談所リリーフ,901-0241,,豊見城市,豊見城437番地11.１ビル2-Ａ号室, 豊見城市 豊見城437番地11.１ビル2-Ａ号室
みなみ野居宅介護支援事務所,901-1208,,南城市,大里平良2584番地の２　２F, 南城市 大里平良2584番地の２　２F
おおざと信和苑指定居宅介護支援事業所,901-1204,,南城市,大里字稲嶺1014番地, 南城市 大里字稲嶺1014番地
居宅介護支援朝日,901-0607,,南城市,玉城字喜良原526番地, 南城市 玉城字喜良原526番地
小谷園指定居宅介護支援センター,901-1413,,南城市,佐敷字小谷238番地の1, 南城市 佐敷字小谷238番地の1
東雲の丘指定居宅介護支援事業所,901-1203,,南城市,大里字大城1392番地, 南城市 大里字大城1392番地
居宅介護支援事業所　彩,901-0606,,南城市,玉城糸数６７２－１, 南城市 玉城糸数６７２－１
南城市社協ケアプランセンター,901-1206,,南城市,大里仲間９１８番地, 南城市 大里仲間９１８番地
